new_id;root_bogdan;root_form;mpnl;norm;par_index;extent;Reference
8099;965;тр;(тр).ет.ьЁ.ь;третии;2/a;;803
8100;965;тр;(тр).ет.ьЁ.иц.а;третиица;2/f;;803
8102;965;тр;(тр).ьЁ.е;триЕ;1/a;;803
8107;969;тризн;((тризн)).а;тризна;2/f;;
8114;985;трйбЛ;(трйбЛ).ен.ьЁ.е;трйбЛЕниЕ;2/n;;
8115;985;трйб;(трйб).а;трйба;2/f;;
8116;985;трйб;(трйб).и.т.и;трйбити;1;;
8117;985;трйб;(трйб).ьн.ъ;трйбьнъ;2/a;;
8118;986;трйд;(трйд).ов.ит.ъ;трйдовитъ;2/a;;
8119;986;трйд;(трйд).ъ;трйдъ;2/m;;
8120;984;трйс;(трйс).ъ;трйсъ;2/m;;700
8121;987;трйт;(трйт).ъ;трйтъ;2/m;;
8122;965;тр;(тр).оЁ.ь;трои;2/p;;803
8123;965;тр;(тр).оЁ.ьн.ъ;троинъ;2/a;;803
8124;965;тр;(тр).оЁ.иц.а;троица;2/f;;803
8125;965;тр;(тр).оЁ.ич.ьн.ъ;троичьнъ;2/a;;803
8126;965;тр;(тр).оЁ.ич.ьск.ъ;троичьскъ;2/a;;803
8127;970;трош;(трош).и.т.и;трошити;1;;
8128;971;труЖ;(труЖ).а.н.ьЁ.е;труЖаниЕ;2/n;;
8129;971;труЖ;(труЖ).а.т.и;труЖати;7;;
8130;971;труд;(труд).и.т.и;трудити;1;;
8131;971;труд;(труд).ъ;трудъ;2/m;;
8132;971;труд;(труд).ьн.ъ;трудьнъ;2/a;;
8133;972;труп;(труп).ьЁ.е;трупиЕ;2/n;;
8134;972;труп;(труп).ъ;трупъ;2/m;;
8135;974;тръг;(тръг).ъ;тръгъ;2/m;;
8136;974;тръж;(тръж).ищ.е;тръжище;2/n;;
8137;974;тръж;(тръж).ьн.ик.ъ;тръжьникъ;2/m;;
8138;974;тръж;(тръж).ьств.о;тръжьство;2/n;;
8139;976;тръх;(тръх).ът.ь;тръхъть;1/m;;
8140;973;трьЗ;(трьЗ).а.н.ьЁ.е;трьЗаниЕ;2/n;;769
8141;973;трьЗ;(трьЗ).а.т.и;трьЗати;3*;;769
8150;977;трьн;(трьн).ьЁ.е;трьниЕ;2/n;;
8151;977;трьн;(трьн).ов.ъ;трьновъ;2/a;;
8152;977;трьн;(трьн).ъ;трьнъ;2/m;;
8153;977;трьн;(трьн).эн.ъ;трьнэнъ;2/a;;
8154;978;трьп;(трьп).э.л.ив.ъ;трьпэливъ;2/a;;
8155;978;трьп;(трьп).э.н.ьЁ.е;трьпэниЕ;2/n;;
8156;978;трьп;(трьп).э.т.и;трьпэти;2;;
8159;979;трьст;(трьст).ьЁ.е;трьстиЕ;2/n;;
8160;979;трьст;(трьст).ь;трьсть;1/f;;
8161;954;трь;(трь).т.и;трьти;4h•;;768
8163;981;трэб;(трэб).а;трэба;2/f;;
8164;981;трэб;(трэб).ищ.е;трэбище;2/n;;
8165;981;трэб;(трэб).ов.а.н.ьЁ.е;трэбованиЕ;2/n;;
8166;981;трэб;(трэб).ов.а.т.и;трэбовати;6;;
8168;981;трэб;(трэб).ьн.ик.ъ;трэбьникъ;2/m;;
8169;981;трэб;(трэб).ьн.ъ;трэбьнъ;2/a;;
8170;966;трэв;(трэв).а;трэва;2/f;;728
8171;966;трэв;(трэв).ьн.ъ;трэвьнъ;2/a;;728
8172;982;трэзв;(трэзв).ен.ьЁ.е;трэзвениЕ;2/n;;
8173;982;трэзв;(трэзв).и.т.и;трэзвити;1;;
8174;982;трэзв;(трэзв).ъ;трэзвъ;2/a;;
8175;983;трэсн;(трэсн).ъ;трэснъ;2/m;;
8177;984;тряс;(тряс).ав.иц.а;трясавица;2/f;;700
8178;984;тряс;(тряс).т.и;трясти;4c;;700
8183;988;туЖ;(туЖ).ь;туЖь;2/a;;
8187;989;тук;(тук).ъ;тукъ;2/m;;
8188;990;тул;(тул).ъ;тулъ;2/m;;
8189;991;тур;(тур).ъ;туръ;2/m;;
8190;989;туч;(туч).ьн.ъ;тучьнъ;2/a;;
8191;938;т;(т).ъ;тъ;2/p;;801
8196;992;тък;(тък).а.н.ьЁ.е;тъканиЕ;2/n;;660
8197;992;тък;(тък).а.т.и;тъкати;3°;;660
8198;992;тък;(тък).н.й.т.и;тъкнйти;5;;660
8201;993;тъм;(тъм).а;тъма;2/f;;
8203;995;тъч;(тъч).ьн.ик.ъ;тъчьникъ;2/m;;
8204;995;тъч;(тъч).ьн.ъ;тъчьнъ;2/a;;
8205;997;тъщ;(тъщ).э.н.ьЁ.е;тъщаниЕ;2/n;;
8206;997;тъщ;(тъщ).э.т.и;тъщати;2;;
8209;996;тъщ;(тъщ).ет.а;тъщета;2/f;;
8210;996;тъщ;(тъщ).ет.ьн.ъ;тъщетьнъ;2/a;;
8211;997;тъщ;(тъщ).ив.ъ;тъщивъ;2/a;;
8212;996;тъщ;(тъщ).ь;тъщь;2/a;;
8213;997;тъщ;(тъщ).ьн.ъ;тъщьнъ;2/a;;
8214;943;ты;((ты));ты;0/s;;802
8215;998;тыс;(тыс).йщ.и;тысйщи//;2/f*;;
8216;998;тыс;(тыс).йщ.ьн.ик.ъ;тысйщьникъ//;2/m;;
8217;998;тыс;(тыс).ящ.и;тысящи//;2/f*;;
8218;998;тыс;(тыс).ящ.ьн.ик.ъ;тысящьникъ//;2/m;;
8219;998;тыс;(тыс).ящ.ьн.ъ;тысящьнъ;2/a;;
8220;999;тьЛ;(тьЛ).а;тьЛА;2/f;;
8221;999;тьл;(тьл).и.т.еЛ.ь;тьлитеЛь;2/m*;;
8222;999;тьл;(тьл).и.т.и;тьлити;1;;
8223;1000;тьл;(тьл).о;тьло;2/n;;
8224;999;тьл;(тьл).э.н.ьЁ.е;тьлэниЕ;2/n;;
8225;999;тьл;(тьл).э.н.ьн.ъ;тьлэньнъ;2/a;;
8226;999;тьл;(тьл).э.т.и;тьлэти;7;;
8227;1002;тьм;(тьм).а;тьма;2/f;;
8228;1002;тьм;(тьм).ьн.иц.а;тьмьница;2/f;;
8229;1002;тьм;(тьм).ьн.ич.ьн.ик.ъ;тьмьничьникъ;2/m;;
8230;1002;тьм;(тьм).ьн.ич.ьн.ъ;тьмьничьнъ;2/a;;
8231;1002;тьм;(тьм).ьн.ъ;тьмьнъ;2/a;;
8232;994;тън;(тън).ък.ъ;тънъкъ;2/a;;
8233;1003;тьст;(тьст).ь;тьсть;1/m;;
8234;1003;тьщ;(тьщ).а;тьща;2/f;;
8236;1004;тэл;(тэл).ес.ьн.ъ;тэлесьнъ;2/a;;
8237;1004;тэл;(тэл).о;тэло;0/n;;
8241;1005;тэсн;(тэсн).ъ;тэснъ;2/a;;
8242;957;тэш;(тэш).и.т.и;тэшити;1;;663
8243;956;тэщ;(тэщ).и.т.и;тэщити;1;;663
8244;1006;тяг;(тяг).н.й.т.и;тягнйти;5;;701
8245;1006;тяг;(тяг).ост.ь;тягость;1/f;;701
8246;1006;тяг;(тяг).от.а;тягота;2/f;;701
8247;1006;тяг;(тяг).от.ьн.ъ;тяготьнъ;2/a;;701
8248;1006;тяж;(тяж).а;тяжа;2/f;;701
8249;1006;тяж;(тяж).э.т.еЛ.ь;тяжатеЛь;2/m*;;701
8250;1006;тяж;(тяж).ест.ь;тяжесть;1/f;;701
8253;1006;тяж;(тяж).ьк.ъ;тяжькъ;2/a;;701
8254;1007;тят;(тят).ив.а;тятива;2/f;;
8257;1113;эд;у.(ёэд).ен.ьЁ.е;уАдениЕ;2/n;;839
8258;344;Ёазв;у.(Ёазв).и.т.и;уАзвити;1;;
8261;1016;уН;(уН).ьё.ь;уНии;2/a**;;
8262;1016;уН;(уН).ьш.ьЁ.ин.а;уНьшиина;2/f;;
8263;355;Ёядр;у.(Ёядр).и.т.и;уЯдрити;1;;
8264;334;я;у.(ёя).т.и;уЯти;4h;;655, 691
8265;14;ба;у.(ба).л.ов.а.т.и;убаловати;6;;
8266;23;биЁ;у.(биЁ).а.т.и;убиАти;7;;679, 730
8267;23;бьЁ;у.(бьЁ).ен.ьЁ.е;убиЕниЕ;2/n;;679, 730
8268;23;би;у.(би).в.а.н.ьЁ.е;убиваниЕ;2/n;;679, 730
8269;23;би;у.(би).в.а.т.и;убивати;7;;679, 730
8270;23;биЁ;у.(биЁ).ьств.о;убииство;2/n;;679, 730
8271;23;биЁ;у.(биЁ).ьств.ьн.ъ;убииствьнъ;2/a;;679, 730
8272;23;биЁ;у.(биЁ).ьц.а;убиица;2/f;;679, 730
8273;23;би;у.(би).т.еЛ.ьн.ич.ьск.ъ;убитеЛьничьскъ;2/a;;679, 730
8274;23;би;у.(би).т.и;убити;4h*);;679, 730
8275;23;би;у.(би).т.ьЁ.е;убитиЕ;2/n;;679, 730
8276;27;блаж;у.(блаж).и.т.и;ублажити;1;;
8279;38;боЁ;у.(боЁ).э.т.и;убоАти;2;;
8280;37;бог;у.(бог).ъ;убогъ;2/a;;
8281;37;бож;у.(бож).ьств.о;убожьство;2/n;;
8282;23;боЁ;у.(боЁ).ь;убои;2/m;;679, 730
8283;23;боЁ;у.(боЁ).ьств.о;убоиство;2/n;;679, 730
8284;23;боЁ;у.(боЁ).ьц.а;убоица;2/f;;679, 730
8285;23;боЁ;у.(боЁ).ьч.ьн.ъ;убоичьнъ;2/a;;679, 730
8286;50;брус;у.(брус).ъ;убрусъ;2/m;;703
8287;63;буд;у.(буд).и.т.и;убудити;1;;704
8288;69;бэг;у.(бэг).н.й.т.и;убэгнйти;5;;
8289;70;бэд;у.(бэд).и.т.и;убэдити;1;;
8290;69;бэж;у.(бэж).э.н.ьЁ.е;убэжаниЕ;2/n;;
8291;69;бэж;у.(бэж).э.т.и;убэжати;2;;
8292;69;бэж;у.(бэж).ищ.е;убэжище;2/n;;
8293;69;бэж;у.(бэж).ьн.ъ;убэжьнъ;2/a;;
8294;71;бэл;у.(бэл).и.т.и;убэлити;1;;
8295;117;вращ;у.(вращ).а.т.и;увращати;7;;62, 746
8296;122;врэз;у.(врэз).т.и;уврэсти;4c*(;;62, 678, 748
8297;140;вэд;у.(вэд).э.н.ьЁ.е;увэдэниЕ;2/n;;
8298;140;вэд;у.(вэд).э.т.и;увэдэти;0;;
8299;146;вэр;у.(вэр).и.т.и;увэрити;1;;
8300;146;вэр;у.(вэр).ов.а.т.и;увэровати;6;;
8301;137;вэт;у.(вэт).ъ;увэтъ;2/m;;815
8302;137;вэт;у.(вэт).ьн.ик.ъ;увэтьникъ;2/m;;815
8303;137;вэщ;у.(вэщ).а.в.а.т.и;увэщавати;7;;815
8304;137;вэщ;у.(вэщ).а.н.ьЁ.е;увэщаниЕ;2/n;;815
8305;137;вэщ;у.(вэщ).а.т.и;увэщати;7;;815
8306;147;вяЖ;у.(вяЖ).а.т.и;увяЖати;7;;816
8307;147;вяд;у.(вяд).а.т.и;увядати;7;;816
8308;148;вяз;у.(вяз).а.т.и;увязати;3;;655, 817
8310;147;вяд;у.(вяд).н.й.т.и;увянйти;5;;816
8311;148;вяз;у.(вяз).т.и;увясти;4c;;655, 817
8312;151;гаЖ;у.(гаЖ).а.т.и;угаЖати;7;;657
8313;155;гас;у.(гас).а.т.и;угасати;7;;
8314;155;гас;у.(гас).и.т.и;угасити;1;;
8315;155;гас;у.(гас).н.й.т.и;угаснйти;5;;
8316;155;гаш;у.(гаш).ен.ьЁ.е;угашениЕ;2/n;;
8317;169;глйб;у.(глйб).и.т.и;углйбити;1;;
8321;173;гнэзд;у.(гнэзд).и.т.и;угнэздити;1;;
8322;170;гнэт;у.(гнэт).а.т.и;угнэтати;7;;658
8323;151;гоЖ;у.(гоЖ).ен.ьЁ.е;угоЖениЕ;2/n;;657
8324;177;гобьЗ;у.((гобьЗ)).и.т.и;угобьЗити;1;;
8325;151;год;у.(год).ьЁ.е;угодиЕ;2/n;;657
8326;151;год;у.(год).и.т.и;угодити;1;;657
8327;151;год;у.(год).ьн.ик.ъ;угодьникъ;2/m;;657
8328;151;год;у.(год).ьн.ъ;угодьнъ;2/a;;657
8329;189;готов;у.((готов)).а.н.ьЁ.е;уготованиЕ;2/n;;
8330;189;готов;у.((готов)).а.т.и;уготовати;7;;
8331;189;готов;у.((готов)).и.т.и;уготовити;1;;
8332;219;даЛ;у.(даЛ).а.т.и;удаЛАти;7;;
8333;220;даР;у.(даР).а.н.ьЁ.е;удаРАниЕ;2/n;;750
8335;220;даР;у.(даР).ен.ьЁ.е;удаРЕниЕ;2/n;;750
8336;217;давЛ;у.(давЛ).ен.ьЁ.е;удавЛЕниЕ;2/n;;
8337;217;давЛ;у.(давЛ).ен.ин.а;удавЛЕнина;2/f;;
8338;217;дав;у.(дав).и.т.и;удавити;1;;
8339;219;дал;у.(дал).и.т.и;удалити;1;;
8340;220;дар;у.(дар).и.т.и;ударити;1;;750
8341;221;дваР;у.(дваР).а.т.и;удваРАти;7;;678, 821
8343;221;двор;у.(двор).ьн.ик.ъ;удворьникъ;2/m;;678, 821
8344;223;деб;у.(деб).ел.э.т.и;удебелэти;7;;
8346;230;див;у.(див).и.т.и;удивити;1;;
8347;235;добЛ;у.(добЛ).а.т.и;удобЛАти;7;;
8348;235;доб;у.(доб).ъ;удобъ;2/a;;
8350;235;доб;у.(доб).ьн.ъ;удобьнъ;2/a;;
8351;237;дол;у.(дол).э.т.и;удолэти;7;;
8352;258;дрйч;у.(дрйч).ен.ьЁ.е;удрйчениЕ;2/n;;
8353;258;дрйч;у.(дрйч).и.т.и;удрйчити;1;;
8354;250;дрьж;у.(дрьж).э.н.ьЁ.е;удрьжаниЕ;2/n;;
8355;250;дрьж;у.(дрьж).э.н.ьн.ъ;удрьжаньнъ;2/a;;
8356;250;дрьж;у.(дрьж).э.т.и;удрьжати;2;;
8357;1011;уд;(уд).ъ;удъ;2/m;;
8358;1011;уд;(уд).ьн.ъ;удьнъ;2/a;;
8642;1023;хап;(хап).а.т.и;хапати;3;;837
8643;1024;хваЛ;(хваЛ).ен.ьЁ.е;хваЛЕниЕ;2/n;;
8644;1024;хвал;(хвал).а;хвала;2/f;;
8645;1024;хвал;(хвал).и.т.и;хвалити;1;;
8646;1024;хвал;(хвал).ьн.ъ;хвальнъ;2/a;;
8647;1025;хват;(хват).а.т.и;хватати;7;;
8648;1049;хйдож;((хйдож)).ьн.ик.ъ;хйдожьникъ;2/m;;
8649;1049;хйдож;((хйдож)).ьств.ьЁ.е;хйдожьствиЕ;2/n;;
8650;1049;хйдож;((хйдож)).ьств.о;хйдожьство;2/n;;
8651;1028;хлад;(хлад).ъ;хладъ;2/m;;
8652;1028;хлад;(хлад).ьн.ъ;хладьнъ;2/a;;
8653;1029;хлап;(хлап).ъ;хлапъ;2/m;;
8655;1036;хлйп;(хлйп).а.т.и;хлйпати;7;;
8656;1031;хлъм;(хлъм).ъ;хлъмъ;2/m;;
8657;1032;хлэб;(хлэб).ъ;хлэбъ;2/m;;
8658;1032;хлэб;(хлэб).ьн.ъ;хлэбьнъ;2/a;;
8659;1033;хлэв;(хлэв).ин.а;хлэвина;2/f;;
8660;1033;хлэв;(хлэв).ъ;хлэвъ;2/m;;
8661;1034;хляб;(хляб).ь;хлябь;1/f;;
8360;271;дэб;у.(дэб).ен.ъ;удэбенъ;2/a;;
8361;278;жас;у.(жас).а.т.и;ужасати;7;;
8362;278;жас;у.(жас).ен.ьЁ.е;ужасениЕ;2/n;;
8363;278;жас;у.(жас).и.т.и;ужасити;1;;
8364;278;жас;у.(жас).н.й.т.и;ужаснйти;5;;
8365;278;жас;у.(жас).т.ь;ужасть;1/f;;
8366;278;жас;у.(жас).т.ьн.ъ;ужастьнъ;2/a;;
8367;278;жас;у.(жас).ъ;ужасъ;2/m;;
8368;278;жас;у.(жас).ьн.ъ;ужасьнъ;2/a;;
8370;284;жест;у.(жест).оч.ен.ьЁ.е;ужесточениЕ;2/n;;
8371;279;жег;у.(жег).т.и;ужещи;4c@;;668
8372;1013;узд;(узд).а;узда;2/f;;
8373;324;зъл;у.(зъл).об.и.т.и;узълобити;1;;
8374;309;зьр;у.(зьр).э.т.и;узьрэти;2;;62, 753
8376;879;ста;у.из.(ста).вЛ.ен.ьЁ.е;уиставЛЕниЕ;2/n;;657
8377;340;ист;у.(ист).и.т.и;уистити;1;;655
8379;340;ищ;у.(ищ).ен.ьЁ.е;уищениЕ;2/n;;655
8380;369;каР;у.(каР).а.т.и;укаРАти;7;;657
8381;363;каз;у.(каз).а.н.ьЁ.е;указаниЕ;2/n;;
8382;363;каз;у.(каз).а.т.и;указати;3;;
8383;363;каз;у.(каз).ъ;указъ;2/m;;
8384;377;клаН;у.(клаН).а.т.и;уклаНАти;7;;657
8385;377;клон;у.(клон).и.т.и;уклонити;1;;657
8386;369;коР;у.(коР).ен.ьЁ.е;укоРЕниЕ;2/n;;657
8387;414;кор;у.(кор).ен.и.т.и;укоренити;1;;
8388;369;кор;у.(кор).и.зн.а;укоризна;2/f;;657
8389;369;кор;у.(кор).и.зн.ьн.ъ;укоризньнъ;2/a;;657
8390;369;кор;у.(кор).и.т.и;укорити;1;;657
8391;369;кор;у.(кор).ъ;укоръ;2/m;;657
8392;369;кор;у.(кор).ьн.ъ;укорьнъ;2/a;;657
8394;428;крас;у.(крас).и.т.и;украсити;1;;
8395;425;крад;у.(крад).т.и;украсти;4c;;
8396;428;краш;у.(краш).а.т.и;украшати;7;;
8397;428;краш;у.(краш).ен.ьЁ.е;украшениЕ;2/n;;
8398;426;кроЁ;у.(кроЁ).ь;укрои;2/m;;657
8399;1014;укроп;((укроп)).ъ;укропъ;2/m;;
8400;441;крот;у.(крот).и.т.и;укротити;1;;
8401;441;крот;у.(крот).э.т.и;укротэти;7;;
8402;443;крух;у.(крух).ъ;укрухъ;2/m;;
8403;438;кры;у.(кры).т.и;укрыти;4h*%);;679, 710
8404;453;крэпЛ;у.(крэпЛ).а.т.и;укрэпЛАти;7;;
8405;453;крэп;у.(крэп).и.т.и;укрэпити;1;;
8406;453;крэп;у.(крэп).э.т.и;укрэпэти;7;;
8407;481;лавЛ;у.(лавЛ).а.т.и;улавЛАти;7;;657
8408;482;лег;у.(лег).т.и;улещи;0;;827
8409;526;лйч;у.(лйч).и.т.и;улйчити;1;;695
8410;481;ловЛ;у.(ловЛ).ен.ьЁ.е;уловЛЕниЕ;2/n;;657
8411;481;лов;у.(лов).и.т.и;уловити;1;;657
8412;509;луч;у.(луч).и.т.и;улучити;1;;
8413;499;льст;у.(льст).и.т.и;ульстити;1;;659
8414;538;маЛ;у.(маЛ).а.т.и;умаЛАти;7;;
8415;538;маЛ;у.(маЛ).ен.ьЁ.е;умаЛЕниЕ;2/n;;
8416;539;маР;у.(маР).а.т.и;умаРАти;7;;756, 835
8417;538;мал;у.(мал).и.т.и;умалити;1;;
8419;536;маз;у.(маз).т.и.т.и;умастити;1;;
8420;549;миЛ;у.(миЛ).ен.ьЁ.е;умиЛЕниЕ;2/n;;
8421;549;мил;у.(мил).и.т.и;умилити;1;;
8424;539;мир;у.(мир).а.т.и;умирати;7;;756, 835
8425;600;мйдР;у.(мйдР).а.т.и;умйдРАти;7;;
8426;600;мйдр;у.(мйдр).и.т.и;умйдрити;1;;
8428;595;мйч;у.(мйч).и.т.и;умйчити;1;;696
8429;556;мльк;у.(мльк).н.й.т.и;умлькнйти;5;;
8430;556;мльч;у.(мльч).э.т.и;умльчати;2;;
8431;560;мол;у.(мол).и.т.и;умолити;1;;
8432;539;мор;у.(мор).и.т.и;уморити;1;;756, 835
8433;537;моч;у.(моч).и.т.и;умочити;1;;657
8434;539;мрь;у.(мрь).т.в.ьЁ.е;умрьтвиЕ;2/n;;756, 835
8435;539;мрь;у.(мрь).т.в.и.т.и;умрьтвити;1;;756, 835
8436;539;мрь;у.(мрь).т.в.э.т.и;умрьтвэти;7;;756, 835
8437;539;мрь;у.(мрь).т.ьЁ.е;умрьтиЕ;2/n;;756, 835
8440;539;мрь;у.(мрь).щ.вЛ.а.т.и;умрьщвЛАти;7;;756, 835
8441;539;мрь;у.(мрь).щ.вЛ.ен.ьЁ.е;умрьщвЛЕниЕ;2/n;;756, 835
8442;539;мрэ;у.(мрэ).т.и;умрэти;4h*(;;756, 835
8443;599;мйд;у.(мйд).и.т.и;умйдити;1;;
8444;1015;ум;(ум).ъ;умъ;2/m;;
8445;575;мънож;у.((мънож)).а.т.и;умъножати;7;;
8446;575;мънож;у.((мънож)).ен.ьЁ.е;умъножениЕ;2/n;;
8447;575;мънож;у.((мънож)).и.т.и;умъножити;1;;
8448;571;мыв;у.(мыв).а.л.ьн.иц.а;умывальница;2/f;;713
8449;571;мыв;у.(мыв).а.н.ьЁ.е;умываниЕ;2/n;;713
8450;571;мыв;у.(мыв).а.т.и;умывати;7;;713
8451;578;мысл;у.(мысл).и.т.и;умыслити;1;;
8452;571;мы;у.(мы).т.и;умыти;4h*%);;713
8453;578;мышЛ;у.(мышЛ).аЁ.ь;умышЛАи;2/m;;
8454;578;мышЛ;у.(мышЛ).ен.ьЁ.е;умышЛЕниЕ;2/n;;
8455;582;мьН;у.(мьН).и.т.и;умьНити;1;;
8456;1015;ум;(ум).ьн.ъ;умьнъ;2/a;;
8457;591;мэс;у.(мэс).и.т.и;умэсити;1;;
8458;1015;ум;(ум).э.т.и;умэти;7;;
8459;595;мяк;у.(мяк).н.й.т.и;умякнйти;5;;696
8460;595;мяч;у.(мяч).и.т.и;умячити;1;;696
8461;1016;уН;(уН).и.т.и;уНити;1;;
8463;359;ничьж;у.((ничьж)).а.т.и;уничьжати;7;;792
8464;359;ничьж;у.((ничьж)).ен.ьЁ.е;уничьжениЕ;2/n;;792
8465;359;ничьж;у.((ничьж)).и.т.и;уничьжити;1;;792
8466;617;ны;у.(ны).Н.ен.ьЁ.е;уныНЕниЕ;2/n;;
8468;617;ны;у.(ны).в.а.т.и;унывати;7;;
8469;617;ны;у.(ны).н.ьЁ.е;уныниЕ;2/n;;
8470;617;ны;у.(ны).т.и;уныти;4v;;
8471;609;ньз;у.(ньз).н.й.т.и;уньзнйти;5;;671
8472;98;вид;у.об.(вид).э.т.и;уобидэти;2;;
8473;754;раз;у.об.(раз).и.т.и;уобразити;1;;662
8474;642;орйж;у.((орйж)).и.т.и;уорйжити;1;;
8475;651;паЁ;у.(паЁ).а.т.и;упаАти;7;;737
8476;659;пас;у.(пас).т.и;упасти2;4c;;
8478;649;пад;у.(пад).т.и;упасти1;4c;;
8482;654;пепел;у.((пепел)).и.т.и;упепелити;1;;829
8483;651;пи;у.(пи).в.а.т.и;упивати;7;;737
8484;651;пи;у.(пи).т.и;упити;4h*);;737
8485;651;пи;у.(пи).т.ьЁ.е;упитиЕ;2/n;;737
8486;668;пит;у.(пит).э.т.и;упитэти;7;;
8487;681;плъч;у.(плъч).и.т.и;уплъчити;1;;
8489;235;доб;у.по.(доб).и.т.и;уподобити;1;;
8490;651;поЁ;у.(поЁ).и.т.и;упоити;1;;737
